Actual,Predicted,error,ape
41,43.329414,-2.3294143676757812,0.05681498457745808
50,57.593853,-7.593852996826172,0.15187705993652345
67,72.93217,-5.932167053222656,0.08853980676451725
50,60.22644,-10.2264404296875,0.20452880859375
91,49.32181,41.67818832397461,0.45800206949422645
50,67.326164,-17.32616424560547,0.3465232849121094
50,53.324265,-3.3242645263671875,0.06648529052734375
42,42.799305,-0.7993049621582031,0.019031070527576265
33,48.108906,-15.108905792236328,0.4578456300677675
100,76.26594,23.73406219482422,0.23734062194824218
50,83.04139,-33.04138946533203,0.6608277893066407
50,59.29231,-9.292308807373047,0.18584617614746093
33,54.894253,-21.89425277709961,0.6634622053666548
100,77.93875,22.061248779296875,0.22061248779296874
75,56.170017,18.82998275756836,0.2510664367675781
100,92.41164,7.5883636474609375,0.07588363647460937
75,51.381256,23.618743896484375,0.31491658528645833
50,68.9717,-18.971702575683594,0.3794340515136719
50,67.91885,-17.918853759765625,0.3583770751953125
42,66.3807,-24.380699157714844,0.5804928370884487
50,38.350758,11.649242401123047,0.23298484802246094
41,59.04028,-18.040279388427734,0.440006814351896
75,51.819992,23.180007934570312,0.3090667724609375
33,46.493275,-13.493274688720703,0.4088871117794152
34,44.947987,-10.947986602783203,0.32199960596421184
34,46.50249,-12.502490997314453,0.3677203234504251
75,49.030857,25.96914291381836,0.3462552388509115
45,53.94535,-8.945350646972656,0.1987855699327257
50,58.806236,-8.806236267089844,0.17612472534179688
75,65.832146,9.167854309082031,0.12223805745442708
91,81.33447,9.66552734375,0.10621458619505494
109,137.2628,-28.262802124023438,0.2592917626057196
91,62.764404,28.235595703125,0.31028127146291207
33,45.406483,-12.406482696533203,0.37595402110706677
41,44.221004,-3.2210044860839844,0.07856108502643865
41,63.69921,-22.69921112060547,0.5536392956245236
41,56.14684,-15.146839141845703,0.36943510102062693
91,45.246162,45.75383758544922,0.5027894240159255
100,36.873028,63.12697219848633,0.6312697219848633
33,36.710155,-3.710155487060547,0.1124289541533499
50,124.23742,-74.23741912841797,1.4847483825683594
50,78.51483,-28.51483154296875,0.570296630859375
116,91.27988,24.720123291015625,0.21310451112944503
50,44.788433,5.211566925048828,0.10423133850097656
36,49.230984,-13.23098373413086,0.3675273259480794
50,46.318413,3.6815872192382812,0.07363174438476562
66,64.91533,1.0846710205078125,0.016434409401633522
50,53.948437,-3.948436737060547,0.07896873474121094
66,65.12618,0.8738174438476562,0.013239658240116003
67,61.19285,5.807151794433594,0.08667390737960588
50,51.290108,-1.2901077270507812,0.025802154541015625
33,62.372875,-29.372875213623047,0.8900871276855469
50,36.488567,13.511432647705078,0.2702286529541016
100,54.64815,45.35184860229492,0.4535184860229492
66,53.79397,12.206031799316406,0.18493987574721826
134,115.5701,18.429901123046875,0.13753657554512594
125,50.004818,74.99518203735352,0.5999614562988281
33,39.819954,-6.819953918457031,0.20666527025627368
50,50.498333,-0.4983329772949219,0.009966659545898437
100,66.952515,33.0474853515625,0.330474853515625
100,84.122025,15.877975463867188,0.1587797546386719
65,63.550747,1.4492530822753906,0.02229620126577524
33,42.339333,-9.339332580566406,0.283010078198982
100,56.157215,43.8427848815918,0.43842784881591795
33,33.940216,-0.940216064453125,0.02849139589251894
50,44.463116,5.536884307861328,0.11073768615722657
75,39.820763,35.179237365722656,0.4690564982096354
66,89.36496,-23.364959716796875,0.354014541163589
66,69.6921,-3.6921005249023438,0.05594091704397491
75,50.650806,24.349193572998047,0.32465591430664065
33,38.615158,-5.6151580810546875,0.17015630548650568
58,67.427376,-9.427375793457031,0.16254096195615572
50,52.1119,-2.1119003295898438,0.04223800659179688
91,133.65399,-42.65399169921875,0.4687251835078983
83,83.63403,-0.634033203125,0.007638954254518072
125,53.325966,71.67403411865234,0.5733922729492188
50,45.37182,4.628181457519531,0.09256362915039062
41,56.927555,-15.927555084228516,0.3884769532738662
75,51.109592,23.89040756225586,0.3185387674967448
100,70.89238,29.107620239257812,0.29107620239257814
42,50.810654,-8.810653686523438,0.20977746872674852
50,55.45388,-5.453880310058594,0.10907760620117188
100,83.09329,16.906707763671875,0.16906707763671874
50,54.39902,-4.399021148681641,0.08798042297363282
50,49.580738,0.4192619323730469,0.008385238647460937
41,53.213474,-12.21347427368164,0.29788961643125955
72,71.87658,0.12342071533203125,0.0017141766018337673
33,64.95258,-31.95258331298828,0.9682601003935842
33,48.175583,-15.175582885742188,0.4598661480527936
100,47.82932,52.17068099975586,0.5217068099975586
50,39.98301,10.016990661621094,0.20033981323242187
50,47.19965,2.8003501892089844,0.056007003784179686
42,52.27038,-10.270378112792969,0.2445328122093564
100,39.70869,60.29130935668945,0.6029130935668945
50,56.812405,-6.812404632568359,0.1362480926513672
33,60.759373,-27.75937271118164,0.8411931124600497
66,59.73254,6.267459869384766,0.09496151317249645
48,115.693245,-67.69324493408203,1.410275936126709
50,71.65021,-21.65020751953125,0.433004150390625
66,53.20939,12.790611267089844,0.19379714041045218
50,57.754173,-7.754173278808594,0.15508346557617186
33,66.99925,-33.99925231933594,1.0302803733132102
33,54.505333,-21.505332946777344,0.6516767559629498
83,79.99026,3.0097427368164062,0.036261960684535015
50,49.138985,0.8610153198242188,0.017220306396484374
50,56.355946,-6.355945587158203,0.12711891174316406
142,109.01055,32.98944854736328,0.23232006019269916
33,61.781338,-28.78133773803711,0.8721617496374882
33,46.05673,-13.05672836303711,0.39565843524354877
44,45.00615,-1.0061492919921875,0.022867029363458805
50,77.34216,-27.3421630859375,0.54684326171875
48,48.17584,-0.17583847045898438,0.003663301467895508
50,33.863712,16.136287689208984,0.32272575378417967
75,90.42057,-15.420570373535156,0.20560760498046876
50,78.31431,-28.314308166503906,0.5662861633300781
34,51.684425,-17.684425354003906,0.5201301574707031
100,91.20539,8.794609069824219,0.08794609069824219
50,48.659985,1.3400154113769531,0.026800308227539062
91,63.026356,27.973644256591797,0.3074026841383714
50,84.59745,-34.597450256347656,0.6919490051269531
75,73.64827,1.3517303466796875,0.0180230712890625
67,68.01939,-1.0193862915039062,0.015214720768715018
42,50.73283,-8.732830047607422,0.20792452494303384
42,41.35202,0.647979736328125,0.015428088960193452
83,74.851776,8.148223876953125,0.09817137201148343
41,56.39538,-15.395378112792969,0.3754970271412919
41,41.75573,-0.7557296752929688,0.018432431104706555
50,46.43781,3.5621910095214844,0.07124382019042969
33,43.039818,-10.039817810058594,0.3042369033351089
59,47.13163,11.868370056152344,0.20115881451105666
109,66.91093,42.089073181152344,0.38613828606561784
33,69.67901,-36.67900848388672,1.1114851055723247
67,83.44824,-16.4482421875,0.24549615205223882
60,53.49628,6.503719329833984,0.10839532216389974
34,58.909267,-24.90926742553711,0.7326255125157973
50,62.33725,-12.337249755859375,0.2467449951171875
100,98.61723,1.3827667236328125,0.013827667236328126
141,89.62955,51.370452880859375,0.36432945305574027
67,100.09015,-33.09014892578125,0.49388281978777987
100,51.64873,48.35126876831055,0.48351268768310546
34,36.51014,-2.5101394653320312,0.07382763133329504
50,53.636623,-3.6366233825683594,0.07273246765136719
58,54.373497,3.6265029907226562,0.06252591363314924
83,96.153656,-13.153656005859375,0.158477783203125
109,102.90563,6.094367980957031,0.0559116328528168
75,64.54562,10.454376220703125,0.13939168294270834
100,101.50704,-1.5070419311523438,0.015070419311523437
33,65.3023,-32.30229949951172,0.9788575605912642
42,55.351337,-13.351337432861328,0.3178889864966983
75,54.159416,20.84058380126953,0.27787445068359373
47,46.230934,0.7690658569335938,0.016363103339012634
116,82.75855,33.24144744873047,0.2865642021442282
50,51.46799,-1.4679908752441406,0.029359817504882812
33,63.108883,-30.108882904052734,0.912390391031901
88,82.5653,5.434700012207031,0.06175795468417081
50,56.35573,-6.3557281494140625,0.12711456298828125
41,47.43568,-6.435680389404297,0.15696781437571455
33,80.07763,-47.07762908935547,1.4265948208895596
41,50.036667,-9.036666870117188,0.22040650902724848
34,41.241756,-7.241756439208984,0.21299283644732306
41,82.19151,-41.19151306152344,1.0046710502810594
50,55.658867,-5.658866882324219,0.11317733764648437
34,45.974632,-11.974632263183594,0.35219506656422334
50,58.837257,-8.837257385253906,0.17674514770507813
33,53.710606,-20.71060562133789,0.6275941097375118
33,69.730896,-36.73089599609375,1.1130574544270833
67,47.461887,19.53811264038086,0.2916136214982218
40,59.96195,-19.96194839477539,0.49904870986938477
75,81.32607,-6.326072692871094,0.08434763590494791
41,46.307495,-5.3074951171875,0.12945110041920732
50,64.74219,-14.7421875,0.29484375
33,65.98697,-32.986968994140625,0.9996051210345644
50,61.67396,-11.673961639404297,0.23347923278808594
51,50.899807,0.10019302368164062,0.001964569091796875
58,59.07075,-1.0707511901855469,0.018461227416992188
83,43.942474,39.057525634765625,0.4705725980092244
48,56.331318,-8.331317901611328,0.173569122950236
33,59.986546,-26.98654556274414,0.8177741079619436
50,65.9492,-15.949203491210938,0.31898406982421873
34,55.716717,-21.716716766357422,0.6387269637163948
66,49.574215,16.425785064697266,0.2488755312832919
35,37.52362,-2.52362060546875,0.07210344587053572
50,59.274002,-9.274002075195312,0.18548004150390626
33,54.659786,-21.659786224365234,0.656357158314098
42,60.883026,-18.883026123046875,0.44959586007254465
50,66.72637,-16.72637176513672,0.3345274353027344
50,55.28232,-5.282318115234375,0.1056463623046875
42,39.051014,2.948986053466797,0.07021395365397136
34,53.381893,-19.381893157958984,0.5700556811164407
33,44.26136,-11.261360168457031,0.34125333843809186
48,68.22642,-20.226417541503906,0.42138369878133136
35,48.893707,-13.893707275390625,0.3969630650111607
58,43.45751,14.542488098144531,0.25073255341628503
50,52.233585,-2.2335853576660156,0.04467170715332031
50,54.60949,-4.609489440917969,0.09218978881835938
33,65.64523,-32.645233154296875,0.9892494895241477
100,68.21112,31.78887939453125,0.3178887939453125
41,74.928345,-33.9283447265625,0.8275206030868902
33,48.18794,-15.187938690185547,0.460240566369259
41,55.536213,-14.536212921142578,0.3545417785644531
75,103.11982,-28.11981964111328,0.37493092854817706
50,44.446827,5.553173065185547,0.11106346130371093
41,54.307167,-13.307167053222656,0.32456505007860137
130,91.10825,38.891746520996094,0.2991672809307392
100,61.98824,38.01176071166992,0.38011760711669923
133,67.73841,65.26158905029297,0.490688639475887
50,51.86285,-1.8628501892089844,0.03725700378417969
31,72.47931,-41.47930908203125,1.338042228452621
33,49.757385,-16.75738525390625,0.5077995531486742
35,57.272743,-22.272743225097656,0.6363640921456474
42,44.504097,-2.5040969848632812,0.05962135678245908
83,35.976463,47.023536682128906,0.5665486347244446
75,56.865482,18.134517669677734,0.24179356892903645
50,58.34383,-8.343830108642578,0.16687660217285155
50,39.04616,10.953838348388672,0.21907676696777345
75,54.960026,20.039974212646484,0.2671996561686198
33,49.556072,-16.556072235107422,0.5016991586396189
100,69.71595,30.28404998779297,0.3028404998779297
50,78.67861,-28.678611755371094,0.5735722351074218
75,76.271904,-1.2719039916992188,0.016958719889322918
72,106.09258,-34.09258270263672,0.4735080930921767
50,47.555283,2.4447174072265625,0.04889434814453125
33,72.13973,-39.139732360839844,1.1860524957830256
91,66.73763,24.262367248535156,0.26661942031357316
33,66.96956,-33.96955871582031,1.02938056714607
34,54.088955,-20.08895492553711,0.5908516154569738
134,42.59618,91.4038200378418,0.682118059983894
50,58.24604,-8.246040344238281,0.16492080688476562
42,65.385544,-23.385543823242188,0.5567986624581474
50,39.7981,10.201900482177734,0.20403800964355467
42,39.98055,2.019451141357422,0.04808217003231957
50,49.931793,0.068206787109375,0.0013641357421875
34,49.22491,-15.224910736083984,0.44779149223776427
50,57.724567,-7.724567413330078,0.15449134826660157
91,79.51076,11.489242553710938,0.12625541267814216
75,45.094948,29.905052185058594,0.3987340291341146
50,44.577244,5.422756195068359,0.10845512390136719
50,60.88826,-10.888259887695312,0.21776519775390624
50,50.986156,-0.9861564636230469,0.019723129272460938
100,44.850662,55.14933776855469,0.5514933776855468
55,73.74281,-18.742813110351562,0.34077842018821025
34,42.890358,-8.890357971191406,0.2614811167997472
50,46.726753,3.2732467651367188,0.06546493530273438
50,45.69111,4.308891296386719,0.08617782592773438
42,46.395542,-4.395542144775391,0.10465576535179502
41,51.153004,-10.153003692626953,0.24763423640553545
31,64.503456,-33.503456115722656,1.0807566488942792
42,62.589394,-20.589393615722656,0.4902236575172061
48,56.99237,-8.99237060546875,0.18734105428059897
33,62.746292,-29.746292114257812,0.9014027913411459
41,39.18223,1.8177680969238281,0.04433580724204459
108,82.61621,25.3837890625,0.23503508391203703
33,55.242542,-22.242542266845703,0.6740164323286577
75,55.730537,19.26946258544922,0.2569261678059896
50,68.16506,-18.165061950683594,0.3633012390136719
100,46.348732,53.651268005371094,0.5365126800537109
83,47.753822,35.246177673339844,0.4246527430522873
33,47.49048,-14.490478515625,0.4391054095643939
66,54.493813,11.506187438964844,0.17433617331764914
50,71.78459,-21.784591674804688,0.43569183349609375
50,56.735233,-6.735233306884766,0.1347046661376953
125,71.63577,53.364227294921875,0.426913818359375
100,77.34216,22.6578369140625,0.226578369140625
50,50.43603,-0.4360313415527344,0.008720626831054687
41,48.682415,-7.682415008544922,0.18737597581816884
75,53.279057,21.720943450927734,0.2896125793457031
33,51.90785,-18.907848358154297,0.5729651017622515
50,69.305244,-19.30524444580078,0.38610488891601563
38,72.892525,-34.89252471923828,0.9182243347167969
50,43.209488,6.7905120849609375,0.13581024169921874
50,43.541286,6.458713531494141,0.12917427062988282
59,57.58025,1.4197502136230469,0.024063562942763506
125,122.50942,2.4905776977539062,0.01992462158203125
41,62.212734,-21.21273422241211,0.5173837615222465
50,48.981636,1.0183639526367188,0.020367279052734374
33,57.89503,-24.895030975341797,0.7543948780406605
75,67.99013,7.0098724365234375,0.0934649658203125
75,102.61225,-27.61225128173828,0.3681633504231771
100,100.02065,-0.02065277099609375,0.0002065277099609375
33,49.514606,-16.514606475830078,0.5004426204796993
33,66.20729,-33.20729064941406,1.0062815348307292
33,56.58384,-23.583839416503906,0.7146618005001184
37,54.425117,-17.42511749267578,0.47094912142366974
34,50.571392,-16.571392059326172,0.4873938840978286
42,43.461452,-1.4614524841308594,0.03479648771740142
50,38.198826,11.80117416381836,0.23602348327636719
75,47.18295,27.81705093383789,0.3708940124511719
75,52.409447,22.590553283691406,0.3012073771158854
50,47.170223,2.8297767639160156,0.056595535278320314
75,77.41658,-2.4165802001953125,0.0322210693359375
50,44.61139,5.38861083984375,0.107772216796875
47,61.1876,-14.187599182128906,0.3018638123857214
34,46.121025,-12.121025085449219,0.35650073780732994
50,38.002544,11.997455596923828,0.23994911193847657
42,54.155174,-12.155174255371094,0.2894089108421689
58,51.03081,6.969188690185547,0.12015842569285426
42,67.57644,-25.576438903808594,0.6089628310430617
33,45.89252,-12.892520904541016,0.39068245165275806
44,63.999165,-19.999164581298828,0.45452646775679156
100,65.35994,34.64006042480469,0.34640060424804686
50,53.84805,-3.8480491638183594,0.07696098327636719
50,58.634872,-8.634872436523438,0.17269744873046874
108,88.84396,19.156036376953125,0.1773707071940104
50,83.23951,-33.23950958251953,0.6647901916503907
42,36.99217,5.007831573486328,0.11923408508300781
41,40.845516,0.15448379516601562,0.003767897443073552
35,48.26528,-13.265281677246094,0.379008047921317
50,59.167797,-9.167797088623047,0.18335594177246095
50,46.06278,3.9372215270996094,0.07874443054199219
44,41.527737,2.4722633361816406,0.056187803095037285
41,48.813156,-7.8131561279296875,0.19056478360804116
50,49.810516,0.189483642578125,0.0037896728515625
33,40.87394,-7.873939514160156,0.2386042277018229
50,48.68223,1.3177680969238281,0.02635536193847656
67,51.35514,15.644859313964844,0.23350536289499768
33,54.373497,-21.373497009277344,0.6476817275538589
52,71.88428,-19.88427734375,0.3823899489182692
50,45.802986,4.197013854980469,0.08394027709960937
50,71.99856,-21.998558044433594,0.4399711608886719
125,61.425266,63.57473373413086,0.5085978698730469
33,63.068573,-30.068572998046875,0.9111688787286932
50,73.340775,-23.340774536132812,0.46681549072265627
34,94.28177,-60.281768798828125,1.772993199965533
34,45.502438,-11.502437591552734,0.3383069879868451
34,61.198975,-27.198974609375,0.7999698414522058
33,40.35269,-7.352691650390625,0.222808837890625
41,64.08626,-23.086257934570312,0.5630794618187881
100,90.686966,9.313034057617188,0.09313034057617188
75,106.59315,-31.59314727783203,0.42124196370442707
33,64.22782,-31.227821350097656,0.946297616669626
109,74.123024,34.876976013183594,0.31997225700168436
42,33.946682,8.05331802368164,0.19174566723051525
100,66.123924,33.876075744628906,0.3387607574462891
75,52.634407,22.36559295654297,0.29820790608723957
41,69.38542,-28.385421752929688,0.6923273598275533
108,62.810246,45.189754486083984,0.4184236526489258
91,72.61571,18.384292602539062,0.20202519343449518
41,65.943146,-24.943145751953125,0.6083694085842226
66,42.410862,23.58913803100586,0.3574111822879676
50,40.56374,9.436260223388672,0.18872520446777344
66,58.856934,7.14306640625,0.10822827888257576
92,110.3181,-18.318099975585938,0.1991097823433254
43,47.933857,-4.933856964111328,0.114740859630496
75,46.917015,28.082984924316406,0.3744397989908854
58,51.80827,6.191730499267578,0.10675397412530307
50,75.5534,-25.55339813232422,0.5110679626464844
50,58.64342,-8.643421173095703,0.17286842346191406
41,55.57759,-14.577590942382812,0.35555099859470274
50,45.310627,4.689373016357422,0.09378746032714844
50,69.724686,-19.724685668945312,0.39449371337890626
67,50.35774,16.642261505126953,0.24839196276308886
84,47.13895,36.86104965209961,0.4388220196678525
50,56.13354,-6.133541107177734,0.12267082214355468
33,38.187847,-5.187847137451172,0.15720748901367188
50,57.45398,-7.4539794921875,0.14907958984375
50,89.29702,-39.297019958496094,0.7859403991699219
125,101.89371,23.106292724609375,0.184850341796875
41,54.31215,-13.312149047851562,0.324686562142721
90,48.35637,41.64363098144531,0.4627070109049479
50,68.822365,-18.822364807128906,0.3764472961425781
41,47.301178,-6.301177978515625,0.15368726776867378
50,73.41611,-23.416107177734375,0.4683221435546875
47,60.434025,-13.434024810791016,0.2858303151232131
33,38.24439,-5.244388580322266,0.15892086607037167
33,49.582977,-16.582977294921875,0.5025144634824811
41,59.907154,-18.907154083251953,0.46115009959151104
41,74.24895,-33.24894714355469,0.8109499303306021
50,64.44487,-14.444869995117188,0.28889739990234375
56,67.61393,-11.613929748535156,0.2073916026524135
75,62.27432,12.72568130493164,0.1696757507324219
50,48.57703,1.4229698181152344,0.028459396362304688
50,44.266956,5.733043670654297,0.11466087341308594
67,72.97862,-5.9786224365234375,0.08923317069437967
50,57.09656,-7.096561431884766,0.1419312286376953
50,66.910324,-16.910324096679688,0.33820648193359376
50,60.46179,-10.461788177490234,0.2092357635498047
66,48.40314,17.596858978271484,0.26661907542835583
34,41.1454,-7.1454010009765625,0.2101588529698989
42,47.783558,-5.783557891845703,0.1377037593296596
75,56.05465,18.945350646972656,0.25260467529296876
125,92.195946,32.804054260253906,0.26243243408203126
42,59.72499,-17.724990844726562,0.42202359154110863
50,40.070583,9.92941665649414,0.1985883331298828
50,53.23497,-3.2349700927734375,0.06469940185546875
50,67.76838,-17.76837921142578,0.3553675842285156
41,62.310783,-21.31078338623047,0.5197752045422066
97,90.69082,6.309181213378906,0.06504310529256604
50,60.350727,-10.350727081298828,0.20701454162597657
50,61.886135,-11.88613510131836,0.2377227020263672
67,40.733845,26.266155242919922,0.39203216780477496
34,59.559307,-25.559307098388672,0.7517443264231962
117,118.03221,-1.0322113037109375,0.008822318835136218
33,39.292812,-6.292812347412109,0.1906912832549124
75,56.88137,18.118629455566406,0.24158172607421874
50,54.496967,-4.496967315673828,0.08993934631347657
100,42.322342,57.67765808105469,0.5767765808105468
108,61.510372,46.489627838134766,0.43045951701976637
58,63.105396,-5.105396270751953,0.08802407363365436
33,72.415665,-39.41566467285156,1.194414080995502
100,58.806236,41.193763732910156,0.41193763732910155
100,56.74461,43.25539016723633,0.4325539016723633
100,77.72725,22.272750854492188,0.22272750854492188
36,44.00251,-8.002510070800781,0.2222919464111328
53,50.44779,2.5522117614746094,0.048154938895747346
58,62.3901,-4.390098571777344,0.07569135468581627
50,45.595844,4.404155731201172,0.08808311462402343
50,46.623917,3.3760833740234375,0.06752166748046876
75,56.923237,18.076763153076172,0.2410235087076823
41,50.129417,-9.129417419433594,0.22266871754716083
83,61.137512,21.86248779296875,0.2634034673851657
33,48.44004,-15.440040588378906,0.4678800178296638
100,77.18739,22.812606811523438,0.22812606811523437
50,62.603546,-12.603546142578125,0.2520709228515625
50,60.185688,-10.185688018798828,0.20371376037597655
33,56.25213,-23.25212860107422,0.7046099576083097
33,53.14085,-20.140850067138672,0.6103287899132931
50,50.405125,-0.4051246643066406,0.008102493286132812
75,55.46478,19.535221099853516,0.2604696146647135
33,65.97665,-32.976646423339844,0.9992923158587832
50,52.9076,-2.9076004028320312,0.05815200805664063
50,79.03052,-29.030517578125,0.5806103515625
50,55.56005,-5.560050964355469,0.11120101928710938
75,61.3258,13.674198150634766,0.18232264200846354
50,43.060886,6.939113616943359,0.1387822723388672
142,85.286705,56.713294982910156,0.3993894012880997
33,50.300686,-17.30068588256836,0.5242632085626776
117,98.61723,18.382766723632812,0.15711766430455396
66,92.16776,-26.167762756347656,0.3964812538840554
84,85.54912,-1.5491180419921875,0.018441881452287947
33,55.55034,-22.550338745117188,0.6833435983368845
33,51.021267,-18.02126693725586,0.5460989980986624
66,54.725807,11.274192810058594,0.17082110318270596
66,83.1736,-17.173599243164062,0.2602060491388494
116,82.79218,33.20781707763672,0.2862742851520407
42,52.59361,-10.593608856201172,0.2522287822905041
84,51.794537,32.20546340942383,0.3833983739217122
50,43.762558,6.2374420166015625,0.12474884033203125
50,41.05656,8.943439483642578,0.17886878967285155
66,85.99668,-19.996681213378906,0.30298001838452887
50,24.995012,25.004987716674805,0.5000997543334961
50,35.11518,14.884819030761719,0.2976963806152344
50,47.867535,2.132465362548828,0.04264930725097656
34,46.18175,-12.181751251220703,0.3582868015064913
75,74.29032,0.7096786499023438,0.009462381998697917
75,90.43656,-15.436561584472656,0.2058208211263021
50,50.991817,-0.9918174743652344,0.019836349487304686
100,67.497696,32.50230407714844,0.32502304077148436
50,73.33794,-23.337936401367188,0.46675872802734375
34,45.50654,-11.506538391113281,0.3384275997386259
58,37.545883,20.454116821289062,0.35265718657394934
33,57.263298,-24.26329803466797,0.735251455595999
54,56.099373,-2.0993728637695312,0.03887727525499132
33,46.017555,-13.017555236816406,0.39447137081261835
34,36.99217,-2.992168426513672,0.08800495372099035
127,55.43398,71.56602096557617,0.563511976106899
33,48.091145,-15.091144561767578,0.45730741096265387
50,47.575954,2.4240455627441406,0.04848091125488281
34,96.03259,-62.0325927734375,1.8244880227481617
67,76.66692,-9.666923522949219,0.14428244064103313
75,49.293053,25.706947326660156,0.3427592976888021
97,102.37239,-5.3723907470703125,0.05538547161928157
125,103.41633,21.58367156982422,0.17266937255859374
75,34.951782,40.0482177734375,0.5339762369791666
33,57.83809,-24.838088989257812,0.7526693633108428
41,59.465553,-18.465553283691406,0.4503793483827172
75,63.733627,11.266372680664062,0.15021830240885417
50,47.350365,2.6496353149414062,0.05299270629882812
92,60.59058,31.409420013427734,0.3414067392763884
84,48.6075,35.39250183105469,0.4213393075125558
67,71.55929,-4.559288024902344,0.06804907499854244
41,59.01242,-18.012420654296875,0.4393273330316311
50,66.450775,-16.450775146484375,0.3290155029296875
50,53.079914,-3.079914093017578,0.061598281860351566
48,42.891453,5.108547210693359,0.10642806688944499
50,32.99889,17.001110076904297,0.34002220153808593
50,44.32973,5.670269012451172,0.11340538024902344
50,66.42091,-16.420913696289062,0.32841827392578127
48,74.533485,-26.533485412597656,0.5527809460957845
88,79.1031,8.896896362304688,0.10110109502618964
50,96.66593,-46.665931701660156,0.9333186340332031
33,52.872566,-19.87256622314453,0.6021989764589252
33,41.046207,-8.046207427978516,0.2438244675145005
33,55.915516,-22.915515899658203,0.6944095727169153
83,56.97882,26.02117919921875,0.31350818312311746
50,38.74184,11.258159637451172,0.22516319274902344
91,85.93761,5.0623931884765625,0.055630694378863324
46,44.79486,1.20513916015625,0.026198677394701088
58,55.18851,2.8114891052246094,0.04847395009007947
84,43.752777,40.247222900390625,0.47913360595703125
125,74.8394,50.16059875488281,0.4012847900390625
50,73.46092,-23.460922241210938,0.46921844482421876
75,72.22628,2.7737197875976562,0.03698293050130208
42,45.280876,-3.2808761596679688,0.07811609903971355
75,77.95467,-2.9546737670898438,0.039395650227864586
33,62.874603,-29.874603271484375,0.9052910082267992
50,44.50291,5.497089385986328,0.10994178771972657
50,46.9453,3.054698944091797,0.06109397888183594
75,92.32754,-17.327537536621094,0.23103383382161458
41,44.223515,-3.2235145568847656,0.07862230626548208
41,52.768673,-11.768672943115234,0.28704080349061545
50,49.58892,0.41107940673828125,0.008221588134765624
33,54.025375,-21.025375366210938,0.637132586854877
83,89.808556,-6.808555603027344,0.0820307903979198
75,70.47714,4.522857666015625,0.06030476888020833
50,92.95214,-42.95214080810547,0.8590428161621094
66,43.4821,22.517898559570312,0.3411802812056108
40,49.21449,-9.214488983154297,0.2303622245788574
50,54.31137,-4.311370849609375,0.0862274169921875
50,52.093723,-2.0937232971191406,0.04187446594238281
58,68.560814,-10.560813903808594,0.18208299834152747
58,55.772934,2.2270660400390625,0.03839769034550108
32,78.34594,-46.34593963623047,1.4483106136322021
75,40.0674,34.93259811401367,0.4657679748535156
42,49.378742,-7.378742218017578,0.17568433852422805
33,55.75808,-22.758079528808594,0.6896387736002604
34,59.03868,-25.038681030273438,0.7364317950080422
39,52.55298,-13.552978515625,0.34751226963141024
35,45.106533,-10.10653305053711,0.2887580871582031
34,42.911407,-8.911407470703125,0.2621002197265625
33,43.338013,-10.3380126953125,0.3132731119791667
50,40.20172,9.79827880859375,0.195965576171875
50,59.6887,-9.688701629638672,0.19377403259277343
33,55.05022,-22.050220489501953,0.6681884996818773
125,64.08127,60.918731689453125,0.487349853515625
75,127.85997,-52.85997009277344,0.7047996012369792
50,53.26799,-3.2679901123046875,0.06535980224609375
52,61.094967,-9.094966888427734,0.17490320939284104
100,117.321915,-17.321914672851562,0.17321914672851563
66,62.05353,3.9464683532714844,0.05979497504956795
83,53.412773,29.58722686767578,0.35647261286356363
33,60.89863,-27.89862823486328,0.8454129768140388
108,80.51926,27.480743408203125,0.25445132785373265
41,47.45223,-6.452228546142578,0.15737142795469702
42,59.611298,-17.611297607421875,0.4193166097005208
34,61.276943,-27.27694320678711,0.8022630354937386
50,44.884953,5.115047454833984,0.1023009490966797
50,39.709454,10.290546417236328,0.20581092834472656
34,49.402958,-15.402957916259766,0.45302817400764017
71,107.70873,-36.70873260498047,0.5170244028870489
33,36.718105,-3.7181053161621094,0.11266985806551846
41,68.99062,-27.990623474121094,0.6826981335151486
75,46.84949,28.150508880615234,0.37534011840820314
75,105.006645,-30.00664520263672,0.4000886027018229
67,49.05608,17.943920135498047,0.2678197035148962
33,61.70414,-28.704139709472656,0.8698224154385653
92,78.753456,13.246543884277344,0.1439841726551885
33,42.870026,-9.870025634765625,0.29909168590198865
83,52.664173,30.335826873779297,0.3654918900455337
50,61.47536,-11.475360870361328,0.22950721740722657
33,56.78369,-23.78369140625,0.7207179214015151
50,46.33363,3.666370391845703,0.07332740783691406
50,36.509438,13.490562438964844,0.26981124877929685
117,68.80127,48.19873046875,0.41195496127136755
33,43.891167,-10.891166687011719,0.33003535415187024
59,62.597485,-3.597484588623047,0.060974315061407575
33,37.867924,-4.867923736572266,0.14751284050218988
34,44.00116,-10.00115966796875,0.29415175494025736
33,51.861095,-18.861095428466797,0.5715483463171757
116,83.5601,32.439903259277344,0.27965433844204607
50,62.352383,-12.35238265991211,0.24704765319824218
100,57.433132,42.56686782836914,0.4256686782836914
50,42.009182,7.990818023681641,0.15981636047363282
50,61.022022,-11.022022247314453,0.22044044494628906
33,41.513786,-8.513786315917969,0.2579935247247869
50,67.37052,-17.370521545410156,0.3474104309082031
91,86.49415,4.505851745605469,0.04951485434731284
41,43.8405,-2.8404998779296875,0.06928048482755335
